anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
5, 36, 0001, 1706020301.367498, 25, 0.2353596, -0.4707192, 9.80665, 0.0
2, 54, 0001, 1706020301.378199, 23, 0.2353596, -0.5099458, 9.6889702, 0.0
1, 37, 0001, 1706020301.442541, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
6, 56, 0001, 1706020301.379026, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
4, 60, 0001, 1706020301.43913, 24, 0.2353596, -0.392266, 10.0812362, 0.0
1, 56, 0001, 1706020301.543921, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 50, 0001, 1706020301.551398, 25, 0.2353596, -0.4707192, 9.80665, 0.0
5, 51, 0001, 1706020301.570171, 25, 0.2353596, -0.4707192, 9.80665, 0.0
2, 76, 0001, 1706020301.567795, 24, 0.2353596, -0.392266, 10.0812362, 0.0
1, 40, 0001, 1706020301.647382, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 45, 0001, 1706020301.662958, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
2, 75, 0001, 1706020301.693682, 24, 0.2353596, -0.392266, 10.0812362, 0.0
1, 51, 0001, 1706020301.754538, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
6, 57, 0001, 1706020301.689445, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 54, 0001, 1706020301.766892, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
5, 46, 0001, 1706020301.772418, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
5, 50, 0001, 1706020301.872422, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 37, 0001, 1706020301.86402, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
2, 79, 0001, 1706020301.760046, 24, 0.2353596, -0.392266, 10.0812362, 0.0
6, 63, 0001, 1706020301.790078, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
4, 70, 0001, 1706020301.842592, 25, 0.2353596, -0.4707192, 9.80665, 0.0
1, 41, 0001, 1706020301.911008, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
6, 55, 0001, 1706020301.846555, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 45, 0001, 1706020301.966577, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
5, 54, 0001, 1706020301.974786, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
6, 56, 0001, 1706020301.952169, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 52, 0001, 1706020302.023216, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
2, 73, 0001, 1706020302.088164, 25, 0.2353596, -0.4707192, 9.80665, 0.0
1, 40, 0001, 1706020302.122837, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
5, 35, 0001, 1706020302.176667, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 41, 0001, 1706020302.072125, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
6, 56, 0001, 1706020302.157816, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 50, 0001, 1706020302.330759, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
3, 37, 0001, 1706020302.171995, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 52, 0001, 1706020302.371304, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 39, 0001, 1706020302.434486, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
4, 67, 0001, 1706020302.473232, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 29, 0001, 1706020302.47268, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
2, 72, 0001, 1706020302.412057, 25, 0.2353596, -0.4707192, 9.80665, 0.0
1, 49, 0001, 1706020302.541739, 28, 0.2745862, -0.4707192, 10.002783, 0.0
6, 58, 0001, 1706020302.470129, 28, 0.2745862, -0.4707192, 10.002783, 0.0
3, 54, 0001, 1706020302.57462, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
6, 62, 0001, 1706020302.571392, 28, 0.2745862, -0.4707192, 10.002783, 0.0
1, 40, 0001, 1706020302.643896, 28, 0.2745862, -0.4707192, 10.002783, 0.0
4, 67, 0001, 1706020302.689295, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
3, 36, 0001, 1706020302.677678, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 39, 0001, 1706020302.744532, 28, 0.2745862, -0.4707192, 10.002783, 0.0
6, 56, 0001, 1706020302.673372, 28, 0.2745862, -0.4707192, 10.002783, 0.0
5, 52, 0001, 1706020302.791504, 28, 0.2745862, -0.4707192, 10.002783, 0.0
4, 69, 0001, 1706020302.791685, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
1, 47, 0001, 1706020302.851394, 28, 0.2745862, -0.4707192, 10.002783, 0.0
5, 47, 0001, 1706020302.891601, 28, 0.2745862, -0.4707192, 10.002783, 0.0
2, 57, 0001, 1706020302.882802, 26, 0.2745862, -0.5099458, 9.7281968, 0.0
5, 51, 0001, 1706020302.990694, 28, 0.2745862, -0.4707192, 10.002783, 0.0
1, 47, 0001, 1706020303.059861, 28, 0.2745862, -0.4707192, 10.002783, 0.0
6, 57, 0001, 1706020302.985823, 28, 0.2745862, -0.4707192, 10.002783, 0.0
5, 46, 0001, 1706020303.097775, 28, 0.2745862, -0.4707192, 10.002783, 0.0
3, 54, 0001, 1706020303.073028, 28, 0.2745862, -0.4707192, 10.002783, 0.0
1, 52, 0001, 1706020303.165573, 29, 0.2745862, -0.5099458, 9.80665, 0.0
6, 63, 0001, 1706020303.092188, 29, 0.2745862, -0.5099458, 9.80665, 0.0
4, 52, 0001, 1706020303.168352, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 39, 0001, 1706020303.27017, 29, 0.2745862, -0.5099458, 9.80665, 0.0
6, 55, 0001, 1706020303.195251, 29, 0.2745862, -0.5099458, 9.80665, 0.0
1, 48, 0001, 1706020303.374767, 29, 0.2745862, -0.5099458, 9.80665, 0.0
6, 59, 0001, 1706020303.297185, 29, 0.2745862, -0.5099458, 9.80665, 0.0
4, 62, 0001, 1706020303.380199, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 39, 0001, 1706020303.481112, 29, 0.2745862, -0.5099458, 9.80665, 0.0
6, 61, 0001, 1706020303.401755, 29, 0.2745862, -0.5099458, 9.80665, 0.0
2, 75, 0001, 1706020303.530186, 27, 0.2745862, -0.5099458, 9.6889702, 0.0
1, 38, 0001, 1706020303.583782, 29, 0.2745862, -0.5099458, 9.80665, 0.0
5, 47, 0001, 1706020303.597474, 29, 0.2745862, -0.5099458, 9.80665, 0.0
1, 49, 0001, 1706020303.685765, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
4, 63, 0001, 1706020303.688631, 28, 0.2745862, -0.4707192, 10.002783, 0.0
5, 52, 0001, 1706020303.701304, 29, 0.2745862, -0.5099458, 9.80665, 0.0
2, 78, 0001, 1706020303.649041, 28, 0.2745862, -0.4707192, 10.002783, 0.0
6, 55, 0001, 1706020303.711872, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
4, 74, 0001, 1706020303.802857, 28, 0.2745862, -0.4707192, 10.002783, 0.0
5, 40, 0001, 1706020303.802524, 29, 0.2745862, -0.5099458, 9.80665, 0.0
2, 71, 0001, 1706020303.806028, 28, 0.2745862, -0.4707192, 10.002783, 0.0
1, 39, 0001, 1706020303.827641, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
6, 60, 0001, 1706020303.813102, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
5, 36, 0001, 1706020303.903675, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
3, 53, 0001, 1706020303.891176, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 39, 0001, 1706020303.947992, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
6, 67, 0001, 1706020303.921558, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
2, 72, 0001, 1706020303.955782, 28, 0.2745862, -0.4707192, 10.002783, 0.0
1, 50, 0001, 1706020304.058786, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
3, 53, 0001, 1706020303.995962, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
5, 52, 0001, 1706020304.004957, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
4, 68, 0001, 1706020304.091052, 28, 0.2745862, -0.4707192, 10.002783, 0.0
6, 58, 0001, 1706020304.027821, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
3, 45, 0001, 1706020304.099541, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
5, 53, 0001, 1706020304.10793, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 39, 0001, 1706020304.16183, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
3, 52, 0001, 1706020304.205972, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
6, 68, 0001, 1706020304.162999, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 38, 0001, 1706020304.268768, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
5, 54, 0001, 1706020304.314256, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
3, 45, 0001, 1706020304.311168, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 51, 0001, 1706020304.377197, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
5, 38, 0001, 1706020304.421044, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
3, 38, 0001, 1706020304.414847, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 51, 0001, 1706020304.477036, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
2, 62, 0001, 1706020304.500348, 29, 0.2745862, -0.5099458, 9.80665, 0.0
3, 28, 0001, 1706020304.512791, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
3, 52, 0001, 1706020304.617136, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
4, 69, 0001, 1706020304.505318, 29, 0.2745862, -0.5099458, 9.80665, 0.0
4, 57, 0001, 1706020304.606312, 29, 0.2745862, -0.5099458, 9.80665, 0.0
5, 48, 0001, 1706020304.619297, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
6, 67, 0001, 1706020304.604523, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
1, 39, 0001, 1706020304.686345, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
4, 62, 0001, 1706020304.715505, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
5, 53, 0001, 1706020304.722295, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
2, 74, 0001, 1706020304.720572, 29, 0.2745862, -0.5099458, 9.80665, 0.0
6, 58, 0001, 1706020304.707767, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
2, 85, 0001, 1706020304.805763, 29, 0.2745862, -0.5099458, 9.80665, 0.0
5, 54, 0001, 1706020304.829499, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
3, 28, 0001, 1706020304.819374, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
1, 68, 0001, 1706020304.889926, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
3, 52, 0001, 1706020304.919824, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
5, 36, 0001, 1706020304.928166, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
6, 64, 0001, 1706020304.916628, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
1, 39, 0001, 1706020304.997103, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
3, 52, 0001, 1706020305.020554, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
5, 51, 0001, 1706020305.027358, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
4, 73, 0001, 1706020305.087293, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 38, 0001, 1706020305.100534, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
5, 54, 0001, 1706020305.128226, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
3, 45, 0001, 1706020305.122275, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
2, 85, 0001, 1706020305.102322, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
6, 58, 0001, 1706020305.130703, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
4, 57, 0001, 1706020305.19903, 30, 0.2353596, -0.5099458, 9.7674234, 0.0
1, 46, 0001, 1706020305.206567, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
5, 36, 0001, 1706020305.229779, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
3, 36, 0001, 1706020305.221931, 32, 0.2353596, -0.5099458, 9.7281968, 0.0
4, 56, 0001, 1706020305.315171, 31, 0.2353596, -0.4707192, 9.7281968, 0.0
