anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
3, 55, 0001, 1706019465.30454, 66, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 50, 0001, 1706019465.392426, 66, 0.1569064, -0.5099458, 9.7281968, 0.0
2, 69, 0001, 1706019465.394042, 65, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 39, 0001, 1706019465.441572, 67, 0.1569064, -0.5099458, 9.80665, 0.0
6, 56, 0001, 1706019465.387617, 67, 0.1569064, -0.5099458, 9.80665, 0.0
3, 52, 0001, 1706019465.406011, 67, 0.1569064, -0.5099458, 9.80665, 0.0
1, 40, 0001, 1706019465.544554, 67, 0.1569064, -0.5099458, 9.80665, 0.0
4, 57, 0001, 1706019465.532358, 65, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 61, 0001, 1706019465.486509, 67, 0.1569064, -0.5099458, 9.80665, 0.0
3, 52, 0001, 1706019465.510071, 67, 0.1569064, -0.5099458, 9.80665, 0.0
5, 41, 0001, 1706019465.602617, 67, 0.1569064, -0.5099458, 9.80665, 0.0
1, 37, 0001, 1706019465.648445, 67, 0.1569064, -0.5099458, 9.80665, 0.0
3, 40, 0001, 1706019465.614534, 67, 0.1569064, -0.5099458, 9.80665, 0.0
5, 42, 0001, 1706019465.709667, 67, 0.1569064, -0.5099458, 9.80665, 0.0
2, 63, 0001, 1706019465.67635, 65, 0.1569064, -0.5491724, 9.7674234, 0.0
5, 49, 0001, 1706019465.811914, 67, 0.1569064, -0.5099458, 9.80665, 0.0
3, 50, 0001, 1706019465.71505, 67, 0.1569064, -0.5099458, 9.80665, 0.0
1, 49, 0001, 1706019465.854171, 68, 0.196133, -0.4707192, 9.7674234, 0.0
6, 61, 0001, 1706019465.801853, 68, 0.196133, -0.4707192, 9.7674234, 0.0
5, 50, 0001, 1706019465.912093, 67, 0.1569064, -0.5099458, 9.80665, 0.0
