anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
2, 51, 0001, 1706017535.466486, 95, 0.6668522, 0.1569064, 9.8851032, 0.0
3, 44, 0001, 1706017535.388299, 97, 0.1569064, -0.588399, 9.7281968, 0.0
6, 37, 0001, 1706017535.461665, 97, 0.1569064, -0.588399, 9.7281968, 0.0
1, 38, 0001, 1706017535.525313, 97, 0.1569064, -0.588399, 9.7281968, 0.0
4, 52, 0001, 1706017535.454507, 95, 0.6668522, 0.1569064, 9.8851032, 0.0
5, 43, 0001, 1706017535.448506, 97, 0.1569064, -0.588399, 9.7281968, 0.0
6, 42, 0001, 1706017535.561924, 97, 0.1569064, -0.588399, 9.7281968, 0.0
4, 42, 0001, 1706017535.577658, 95, 0.6668522, 0.1569064, 9.8851032, 0.0
2, 54, 0001, 1706017535.675527, 96, 0.2745862, -0.0784532, 9.80665, 0.0
5, 51, 0001, 1706017535.551731, 97, 0.1569064, -0.588399, 9.7281968, 0.0
3, 42, 0001, 1706017535.601889, 97, 0.1569064, -0.588399, 9.7281968, 0.0
6, 38, 0001, 1706017535.665562, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
6, 37, 0001, 1706017535.77294, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
1, 38, 0001, 1706017535.835396, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
5, 66, 0001, 1706017535.750542, 97, 0.1569064, -0.588399, 9.7281968, 0.0
3, 59, 0001, 1706017535.801293, 97, 0.1569064, -0.588399, 9.7281968, 0.0
4, 66, 0001, 1706017535.780802, 96, 0.2745862, -0.0784532, 9.80665, 0.0
6, 41, 0001, 1706017535.875087, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
2, 51, 0001, 1706017535.888944, 96, 0.2745862, -0.0784532, 9.80665, 0.0
1, 33, 0001, 1706017535.93857, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
1, 31, 0001, 1706017536.043969, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
6, 36, 0001, 1706017535.982421, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
5, 56, 0001, 1706017535.960951, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
2, 42, 0001, 1706017536.105788, 97, 0.1569064, -0.588399, 9.7281968, 0.0
1, 33, 0001, 1706017536.150157, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
4, 56, 0001, 1706017536.080271, 96, 0.2745862, -0.0784532, 9.80665, 0.0
5, 51, 0001, 1706017536.067202, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
6, 37, 0001, 1706017536.192559, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
4, 58, 0001, 1706017536.183844, 97, 0.1569064, -0.588399, 9.7281968, 0.0
1, 35, 0001, 1706017536.254829, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
2, 50, 0001, 1706017536.265418, 97, 0.1569064, -0.588399, 9.7281968, 0.0
6, 43, 0001, 1706017536.301533, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
3, 45, 0001, 1706017536.308229, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
5, 47, 0001, 1706017536.272948, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
1, 33, 0001, 1706017536.363272, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
6, 37, 0001, 1706017536.407065, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
5, 45, 0001, 1706017536.369836, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
3, 51, 0001, 1706017536.414038, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
1, 33, 0001, 1706017536.50936, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
4, 64, 0001, 1706017536.496725, 97, 0.1569064, -0.588399, 9.7281968, 0.0
1, 33, 0001, 1706017536.624975, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 68, 0001, 1706017536.479612, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
6, 41, 0001, 1706017536.612769, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 58, 0001, 1706017536.523564, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
3, 64, 0001, 1706017536.629816, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
1, 33, 0001, 1706017536.721733, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 45, 0001, 1706017536.581134, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
4, 57, 0001, 1706017536.590558, 97, 0.1569064, -0.588399, 9.7281968, 0.0
6, 37, 0001, 1706017536.716092, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
2, 62, 0001, 1706017536.786845, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
1, 33, 0001, 1706017536.826808, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
2, 51, 0001, 1706017536.954837, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
5, 58, 0001, 1706017536.874203, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 66, 0001, 1706017536.923289, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
1, 37, 0001, 1706017537.03337, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
4, 58, 0001, 1706017536.988881, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
6, 41, 0001, 1706017537.082132, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 33, 0001, 1706017537.144415, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
3, 45, 0001, 1706017537.128514, 100, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 37, 0001, 1706017537.18788, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
4, 64, 0001, 1706017537.183225, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
1, 39, 0001, 1706017537.249278, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
2, 52, 0001, 1706017537.157063, 98, 0.1569064, -0.3530394, 9.6889702, 0.0
4, 57, 0001, 1706017537.265115, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
6, 41, 0001, 1706017537.289317, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
2, 36, 0001, 1706017537.372978, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
1, 33, 0001, 1706017537.34939, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
2, 50, 0001, 1706017537.466089, 99, 0.1176798, -0.5491724, 9.7281968, 0.0
6, 38, 0001, 1706017537.391554, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 34, 0001, 1706017537.455608, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
5, 43, 0001, 1706017537.384628, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
6, 35, 0001, 1706017537.497394, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 31, 0001, 1706017537.564315, 101, 0.1569064, -0.5099458, 9.7674234, 0.0
