anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
5, 61, 0001, 1706017318.208715, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
2, 27, 0001, 1706017318.39581, 168, 0.2353596, -0.6276256, 9.6497436, 0.0
3, 64, 0001, 1706017318.355818, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
1, 36, 0001, 1706017318.4448, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
2, 46, 0001, 1706017318.490477, 168, 0.2353596, -0.6276256, 9.6497436, 0.0
5, 57, 0001, 1706017318.415527, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
6, 41, 0001, 1706017318.445662, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
3, 65, 0001, 1706017318.453324, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
1, 46, 0001, 1706017318.54479, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 51, 0001, 1706017318.594102, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
4, 66, 0001, 1706017318.599864, 169, 0.2353596, -0.5491724, 9.7281968, 0.0
2, 44, 0001, 1706017318.678352, 168, 0.2353596, -0.6276256, 9.6497436, 0.0
1, 34, 0001, 1706017318.652639, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 46, 0001, 1706017318.758531, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 51, 0001, 1706017318.710628, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
3, 52, 0001, 1706017318.746378, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
2, 51, 0001, 1706017318.810254, 169, 0.2353596, -0.5491724, 9.7281968, 0.0
5, 43, 0001, 1706017318.707596, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
4, 45, 0001, 1706017318.80661, 169, 0.2353596, -0.5491724, 9.7281968, 0.0
1, 38, 0001, 1706017318.863866, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 44, 0001, 1706017318.813276, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
2, 30, 0001, 1706017318.887613, 169, 0.2353596, -0.5491724, 9.7281968, 0.0
3, 43, 0001, 1706017318.850693, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 51, 0001, 1706017318.809565, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 36, 0001, 1706017318.969142, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 41, 0001, 1706017318.920089, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 58, 0001, 1706017318.922872, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 51, 0001, 1706017319.024354, 172, 0.196133, -0.5491724, 9.7674234, 0.0
1, 45, 0001, 1706017319.0751, 172, 0.196133, -0.5491724, 9.7674234, 0.0
3, 56, 0001, 1706017319.063349, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 42, 0001, 1706017319.131282, 172, 0.196133, -0.5491724, 9.7674234, 0.0
2, 44, 0001, 1706017319.214917, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
3, 55, 0001, 1706017319.16563, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
4, 65, 0001, 1706017319.132112, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
5, 59, 0001, 1706017319.124412, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 62, 0001, 1706017319.226117, 172, 0.196133, -0.5491724, 9.7674234, 0.0
2, 51, 0001, 1706017319.330951, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
3, 66, 0001, 1706017319.267017, 172, 0.196133, -0.5491724, 9.7674234, 0.0
1, 32, 0001, 1706017319.388541, 172, 0.196133, -0.5491724, 9.7674234, 0.0
6, 43, 0001, 1706017319.338381, 172, 0.196133, -0.5491724, 9.7674234, 0.0
6, 41, 0001, 1706017319.441293, 172, 0.196133, -0.5491724, 9.7674234, 0.0
1, 35, 0001, 1706017319.491431, 172, 0.196133, -0.5491724, 9.7674234, 0.0
4, 50, 0001, 1706017319.438599, 170, 0.2353596, -0.5491724, 9.7281968, 0.0
2, 47, 0001, 1706017319.519595, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 66, 0001, 1706017319.527121, 172, 0.196133, -0.5491724, 9.7674234, 0.0
3, 57, 0001, 1706017319.570714, 172, 0.196133, -0.5491724, 9.7674234, 0.0
2, 43, 0001, 1706017319.65606, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 41, 0001, 1706017319.653346, 173, 0.196133, -0.5099458, 9.7281968, 0.0
1, 33, 0001, 1706017319.701295, 173, 0.196133, -0.5099458, 9.7281968, 0.0
5, 58, 0001, 1706017319.628731, 172, 0.196133, -0.5491724, 9.7674234, 0.0
3, 64, 0001, 1706017319.675586, 172, 0.196133, -0.5491724, 9.7674234, 0.0
2, 46, 0001, 1706017319.788904, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 49, 0001, 1706017319.760556, 173, 0.196133, -0.5099458, 9.7281968, 0.0
4, 50, 0001, 1706017319.750286, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 46, 0001, 1706017319.811367, 173, 0.196133, -0.5099458, 9.7281968, 0.0
5, 62, 0001, 1706017319.739045, 173, 0.196133, -0.5099458, 9.7281968, 0.0
3, 65, 0001, 1706017319.780558, 173, 0.196133, -0.5099458, 9.7281968, 0.0
6, 42, 0001, 1706017319.862466, 173, 0.196133, -0.5099458, 9.7281968, 0.0
3, 64, 0001, 1706017319.880449, 173, 0.196133, -0.5099458, 9.7281968, 0.0
5, 64, 0001, 1706017319.840417, 173, 0.196133, -0.5099458, 9.7281968, 0.0
2, 51, 0001, 1706017319.929162, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
4, 63, 0001, 1706017319.961207, 171, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 62, 0001, 1706017319.944403, 173, 0.196133, -0.5099458, 9.7281968, 0.0
1, 46, 0001, 1706017320.01791, 174, 0.196133, -0.588399, 9.7281968, 0.0
3, 67, 0001, 1706017319.98501, 173, 0.196133, -0.5099458, 9.7281968, 0.0
1, 44, 0001, 1706017320.122868, 174, 0.196133, -0.588399, 9.7281968, 0.0
4, 48, 0001, 1706017320.0672, 172, 0.196133, -0.5491724, 9.7674234, 0.0
6, 42, 0001, 1706017320.076141, 174, 0.196133, -0.588399, 9.7281968, 0.0
1, 37, 0001, 1706017320.227037, 174, 0.196133, -0.588399, 9.7281968, 0.0
6, 42, 0001, 1706017320.184327, 174, 0.196133, -0.588399, 9.7281968, 0.0
5, 44, 0001, 1706017320.143291, 174, 0.196133, -0.588399, 9.7281968, 0.0
2, 51, 0001, 1706017320.218195, 172, 0.196133, -0.5491724, 9.7674234, 0.0
6, 49, 0001, 1706017320.286925, 174, 0.196133, -0.588399, 9.7281968, 0.0
1, 46, 0001, 1706017320.339381, 174, 0.196133, -0.588399, 9.7281968, 0.0
3, 58, 0001, 1706017320.28529, 174, 0.196133, -0.588399, 9.7281968, 0.0
5, 47, 0001, 1706017320.247909, 174, 0.196133, -0.588399, 9.7281968, 0.0
2, 27, 0001, 1706017320.36607, 172, 0.196133, -0.5491724, 9.7674234, 0.0
3, 65, 0001, 1706017320.39372, 174, 0.196133, -0.588399, 9.7281968, 0.0
5, 58, 0001, 1706017320.352109, 174, 0.196133, -0.588399, 9.7281968, 0.0
2, 46, 0001, 1706017320.511873, 172, 0.196133, -0.5491724, 9.7674234, 0.0
5, 62, 0001, 1706017320.453945, 174, 0.196133, -0.588399, 9.7281968, 0.0
3, 65, 0001, 1706017320.498241, 174, 0.196133, -0.588399, 9.7281968, 0.0
1, 37, 0001, 1706017320.595688, 175, 0.2353596, -0.5491724, 9.6889702, 0.0
5, 64, 0001, 1706017320.552689, 174, 0.196133, -0.588399, 9.7281968, 0.0
