anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
3, 52, 0001, 1706017145.296604, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
4, 42, 0001, 1706017145.394274, 97, 0.3138128, -0.5491724, 9.6889702, 0.0
6, 42, 0001, 1706017145.38542, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
1, 38, 0001, 1706017145.406857, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
5, 60, 0001, 1706017145.244963, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
5, 68, 0001, 1706017145.350745, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
4, 58, 0001, 1706017145.487828, 98, 0.3138128, -0.588399, 9.7281968, 0.0
1, 49, 0001, 1706017145.510623, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
2, 27, 0001, 1706017145.505465, 97, 0.3138128, -0.5491724, 9.6889702, 0.0
5, 61, 0001, 1706017145.448616, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
6, 40, 0001, 1706017145.590539, 100, 0.3530394, -0.588399, 9.7674234, 0.0
5, 63, 0001, 1706017145.553515, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
6, 42, 0001, 1706017145.698324, 100, 0.3530394, -0.588399, 9.7674234, 0.0
4, 58, 0001, 1706017145.705848, 98, 0.3138128, -0.588399, 9.7281968, 0.0
3, 70, 0001, 1706017145.695365, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
4, 60, 0001, 1706017145.826352, 98, 0.3138128, -0.588399, 9.7281968, 0.0
2, 40, 0001, 1706017145.789978, 98, 0.3138128, -0.588399, 9.7281968, 0.0
3, 47, 0001, 1706017145.801354, 100, 0.3530394, -0.588399, 9.7674234, 0.0
4, 60, 0001, 1706017145.917727, 98, 0.3138128, -0.588399, 9.7281968, 0.0
6, 41, 0001, 1706017145.907556, 100, 0.3530394, -0.588399, 9.7674234, 0.0
2, 67, 0001, 1706017145.892483, 98, 0.3138128, -0.588399, 9.7281968, 0.0
2, 39, 0001, 1706017145.983649, 98, 0.3138128, -0.588399, 9.7281968, 0.0
3, 53, 0001, 1706017145.906152, 100, 0.3530394, -0.588399, 9.7674234, 0.0
6, 49, 0001, 1706017146.01625, 100, 0.3530394, -0.588399, 9.7674234, 0.0
1, 99, 0001, 1706017145.932782, 100, 0.3530394, -0.588399, 9.7674234, 0.0
1, 48, 0001, 1706017146.040066, 100, 0.3530394, -0.588399, 9.7674234, 0.0
5, 60, 0001, 1706017145.958053, 100, 0.3530394, -0.588399, 9.7674234, 0.0
3, 61, 0001, 1706017146.010144, 100, 0.3530394, -0.588399, 9.7674234, 0.0
2, 66, 0001, 1706017146.075261, 98, 0.3138128, -0.588399, 9.7281968, 0.0
6, 41, 0001, 1706017146.123338, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
1, 38, 0001, 1706017146.152321, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
3, 67, 0001, 1706017146.106567, 100, 0.3530394, -0.588399, 9.7674234, 0.0
4, 58, 0001, 1706017146.157463, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
5, 64, 0001, 1706017146.062859, 100, 0.3530394, -0.588399, 9.7674234, 0.0
2, 41, 0001, 1706017146.194844, 98, 0.3138128, -0.588399, 9.7281968, 0.0
1, 49, 0001, 1706017146.260918, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
2, 69, 0001, 1706017146.26436, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
1, 38, 0001, 1706017146.311777, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
4, 57, 0001, 1706017146.277266, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
3, 59, 0001, 1706017146.211563, 100, 0.3530394, -0.588399, 9.7674234, 0.0
6, 42, 0001, 1706017146.336139, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
5, 49, 0001, 1706017146.265408, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
2, 35, 0001, 1706017146.385824, 99, 0.2745862, -0.5491724, 9.7674234, 0.0
3, 72, 0001, 1706017146.419648, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
6, 40, 0001, 1706017146.545022, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
5, 64, 0001, 1706017146.473974, 101, 0.3138128, -0.5491724, 9.6889702, 0.0
