anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
2, 46, 0001, 1706018161.211888, 79, 0.196133, -0.5491724, 9.7674234, 0.0
6, 75, 0001, 1706018161.246485, 81, 0.196133, -0.4314926, 9.7281968, 0.0
5, 55, 0001, 1706018161.146597, 81, 0.196133, -0.4314926, 9.7281968, 0.0
3, 56, 0001, 1706018161.205413, 81, 0.196133, -0.4314926, 9.7281968, 0.0
1, 39, 0001, 1706018161.286725, 81, 0.196133, -0.4314926, 9.7281968, 0.0
6, 53, 0001, 1706018161.347455, 81, 0.196133, -0.4314926, 9.7281968, 0.0
1, 38, 0001, 1706018161.383929, 81, 0.196133, -0.4314926, 9.7281968, 0.0
2, 65, 0001, 1706018161.428223, 79, 0.196133, -0.5491724, 9.7674234, 0.0
2, 54, 0001, 1706018161.496021, 80, 0.1569064, -0.4314926, 9.7674234, 0.0
6, 64, 0001, 1706018161.449928, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
3, 33, 0001, 1706018161.448589, 81, 0.196133, -0.4314926, 9.7281968, 0.0
1, 39, 0001, 1706018161.484165, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
5, 53, 0001, 1706018161.414104, 81, 0.196133, -0.4314926, 9.7281968, 0.0
3, 35, 0001, 1706018161.548913, 81, 0.196133, -0.4314926, 9.7281968, 0.0
5, 51, 0001, 1706018161.505631, 81, 0.196133, -0.4314926, 9.7281968, 0.0
6, 63, 0001, 1706018161.655269, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
3, 42, 0001, 1706018161.653928, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
2, 60, 0001, 1706018161.788772, 80, 0.1569064, -0.4314926, 9.7674234, 0.0
5, 60, 0001, 1706018161.613002, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
4, 55, 0001, 1706018161.638965, 80, 0.1569064, -0.4314926, 9.7674234, 0.0
4, 70, 0001, 1706018161.754494, 80, 0.1569064, -0.4314926, 9.7674234, 0.0
1, 40, 0001, 1706018161.796311, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
2, 55, 0001, 1706018161.956051, 81, 0.196133, -0.4314926, 9.7281968, 0.0
4, 39, 0001, 1706018161.865968, 81, 0.196133, -0.4314926, 9.7281968, 0.0
3, 50, 0001, 1706018161.852267, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
3, 55, 0001, 1706018161.949101, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
5, 53, 0001, 1706018161.905323, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
5, 51, 0001, 1706018162.001991, 82, 0.1176798, -0.4707192, 9.6889702, 0.0
1, 42, 0001, 1706018162.119013, 83, 0.1176798, -0.588399, 9.7281968, 0.0
