anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
2, 83, 0001, 1706020033.47786, 63, 0.2353596, -0.6276256, 9.6889702, 0.0
5, 52, 0001, 1706020033.490737, 65, 0.2353596, -0.588399, 9.7281968, 0.0
3, 43, 0001, 1706020033.422056, 65, 0.2353596, -0.588399, 9.7281968, 0.0
6, 70, 0001, 1706020033.485952, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
1, 43, 0001, 1706020033.56029, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
4, 51, 0001, 1706020033.582833, 64, 0.2353596, -0.6276256, 9.7281968, 0.0
3, 51, 0001, 1706020033.522069, 65, 0.2353596, -0.588399, 9.7281968, 0.0
5, 51, 0001, 1706020033.589021, 65, 0.2353596, -0.588399, 9.7281968, 0.0
6, 59, 0001, 1706020033.589895, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
1, 46, 0001, 1706020033.660715, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
3, 43, 0001, 1706020033.619062, 65, 0.2353596, -0.588399, 9.7281968, 0.0
5, 30, 0001, 1706020033.694215, 65, 0.2353596, -0.588399, 9.7281968, 0.0
2, 52, 0001, 1706020033.596284, 64, 0.2353596, -0.6276256, 9.7281968, 0.0
2, 85, 0001, 1706020033.698736, 64, 0.2353596, -0.6276256, 9.7281968, 0.0
3, 43, 0001, 1706020033.720889, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
5, 54, 0001, 1706020033.792269, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
4, 46, 0001, 1706020033.886407, 64, 0.2353596, -0.6276256, 9.7281968, 0.0
5, 50, 0001, 1706020033.895472, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
3, 38, 0001, 1706020033.822752, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
1, 47, 0001, 1706020033.971899, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
3, 43, 0001, 1706020033.922566, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
4, 74, 0001, 1706020033.994262, 65, 0.2353596, -0.588399, 9.7281968, 0.0
6, 57, 0001, 1706020034.001401, 67, 0.2353596, -0.588399, 9.7674234, 0.0
1, 39, 0001, 1706020034.074414, 67, 0.2353596, -0.588399, 9.7674234, 0.0
5, 50, 0001, 1706020034.088975, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
4, 63, 0001, 1706020034.098449, 65, 0.2353596, -0.588399, 9.7281968, 0.0
6, 59, 0001, 1706020034.108346, 67, 0.2353596, -0.588399, 9.7674234, 0.0
5, 44, 0001, 1706020034.190504, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
4, 45, 0001, 1706020034.204444, 65, 0.2353596, -0.588399, 9.7281968, 0.0
3, 43, 0001, 1706020034.121267, 66, 0.2353596, -0.6276256, 9.6889702, 0.0
1, 46, 0001, 1706020034.200139, 67, 0.2353596, -0.588399, 9.7674234, 0.0
6, 56, 0001, 1706020034.211492, 67, 0.2353596, -0.588399, 9.7674234, 0.0
5, 38, 0001, 1706020034.299005, 67, 0.2353596, -0.588399, 9.7674234, 0.0
3, 34, 0001, 1706020034.223079, 67, 0.2353596, -0.588399, 9.7674234, 0.0
