anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
1, 37, 0001, 1706016737.088992, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
2, 38, 0001, 1706016736.947815, 146, 0.5491724, -0.6668522, 9.6889702, 0.0
6, 40, 0001, 1706016737.168208, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
5, 53, 0001, 1706016737.033315, 148, 0.392266, -0.5491724, 9.9243298, 0.0
2, 56, 0001, 1706016737.036284, 147, 0.196133, -0.4707192, 9.610517, 0.0
4, 55, 0001, 1706016737.131473, 147, 0.196133, -0.4707192, 9.610517, 0.0
3, 60, 0001, 1706016737.08541, 148, 0.392266, -0.5491724, 9.9243298, 0.0
1, 40, 0001, 1706016737.197987, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
2, 37, 0001, 1706016737.098368, 147, 0.196133, -0.4707192, 9.610517, 0.0
5, 69, 0001, 1706016737.134639, 148, 0.392266, -0.5491724, 9.9243298, 0.0
4, 56, 0001, 1706016737.22101, 147, 0.196133, -0.4707192, 9.610517, 0.0
6, 38, 0001, 1706016737.309421, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
2, 52, 0001, 1706016737.198514, 147, 0.196133, -0.4707192, 9.610517, 0.0
6, 36, 0001, 1706016737.429586, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
5, 66, 0001, 1706016737.233545, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
1, 37, 0001, 1706016737.400864, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
2, 41, 0001, 1706016737.309565, 147, 0.196133, -0.4707192, 9.610517, 0.0
6, 38, 0001, 1706016737.530034, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
4, 56, 0001, 1706016737.433015, 147, 0.196133, -0.4707192, 9.610517, 0.0
5, 66, 0001, 1706016737.336232, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
5, 67, 0001, 1706016737.437301, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
3, 47, 0001, 1706016737.479888, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
4, 65, 0001, 1706016737.53228, 148, 0.392266, -0.5491724, 9.9243298, 0.0
2, 51, 0001, 1706016737.426185, 147, 0.196133, -0.4707192, 9.610517, 0.0
3, 44, 0001, 1706016737.585705, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
2, 52, 0001, 1706016737.544763, 148, 0.392266, -0.5491724, 9.9243298, 0.0
4, 55, 0001, 1706016737.648367, 148, 0.392266, -0.5491724, 9.9243298, 0.0
6, 44, 0001, 1706016737.737245, 150, 0.196133, -0.4707192, 9.7674234, 0.0
3, 45, 0001, 1706016737.688926, 149, 0.2353596, -0.4707192, 9.7674234, 0.0
2, 39, 0001, 1706016737.61375, 148, 0.392266, -0.5491724, 9.9243298, 0.0
4, 57, 0001, 1706016737.754119, 148, 0.392266, -0.5491724, 9.9243298, 0.0
6, 44, 0001, 1706016737.842787, 150, 0.196133, -0.4707192, 9.7674234, 0.0
2, 41, 0001, 1706016737.719066, 148, 0.392266, -0.5491724, 9.9243298, 0.0
1, 49, 0001, 1706016737.81642, 150, 0.196133, -0.4707192, 9.7674234, 0.0
