anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
3, 30, 0001, 1706019858.880815, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 33, 0001, 1706019858.991087, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 53, 0001, 1706019859.076092, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 24, 0001, 1706019859.093774, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 46, 0001, 1706019858.987676, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 36, 0001, 1706019859.092933, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 27, 0001, 1706019859.192343, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 63, 0001, 1706019859.15526, 12, 0.1176798, -0.5491724, 9.6497436, 0.0
6, 56, 0001, 1706019859.214088, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 27, 0001, 1706019859.29798, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 35, 0001, 1706019859.344629, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 63, 0001, 1706019859.314236, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
4, 51, 0001, 1706019859.376386, 13, 0.1176798, -0.5491724, 9.7281968, 0.0
3, 34, 0001, 1706019859.197057, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 40, 0001, 1706019859.449075, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 49, 0001, 1706019859.386052, 13, 0.1176798, -0.5491724, 9.7281968, 0.0
6, 51, 0001, 1706019859.419494, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 29, 0001, 1706019859.403039, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 41, 0001, 1706019859.550935, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 56, 0001, 1706019859.522593, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 38, 0001, 1706019859.658067, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
4, 47, 0001, 1706019859.5928, 13, 0.1176798, -0.5491724, 9.7281968, 0.0
3, 46, 0001, 1706019859.502525, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 51, 0001, 1706019859.634296, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 64, 0001, 1706019859.683755, 13, 0.1176798, -0.5491724, 9.7281968, 0.0
5, 28, 0001, 1706019859.501686, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 36, 0001, 1706019859.759721, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 65, 0001, 1706019859.791704, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 58, 0001, 1706019859.802906, 13, 0.1176798, -0.5491724, 9.7281968, 0.0
5, 38, 0001, 1706019859.602361, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
4, 51, 0001, 1706019859.886635, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 33, 0001, 1706019859.910111, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 48, 0001, 1706019859.909837, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
4, 51, 0001, 1706019860.008158, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 33, 0001, 1706019860.013187, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
2, 49, 0001, 1706019860.007303, 14, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 29, 0001, 1706019859.91259, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 56, 0001, 1706019859.993236, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 41, 0001, 1706019860.073129, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
5, 33, 0001, 1706019860.11664, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
3, 46, 0001, 1706019860.014269, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 52, 0001, 1706019860.101342, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 34, 0001, 1706019860.181612, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 56, 0001, 1706019860.209236, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 41, 0001, 1706019860.28633, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 62, 0001, 1706019860.318637, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 64, 0001, 1706019860.312635, 17, 0.1176798, -0.588399, 9.80665, 0.0
1, 34, 0001, 1706019860.401969, 17, 0.1176798, -0.588399, 9.80665, 0.0
4, 65, 0001, 1706019860.426547, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 34, 0001, 1706019860.41481, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
2, 58, 0001, 1706019860.496165, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 33, 0001, 1706019860.523013, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
3, 46, 0001, 1706019860.359432, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
3, 45, 0001, 1706019860.464391, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 63, 0001, 1706019860.51991, 17, 0.1176798, -0.588399, 9.80665, 0.0
1, 33, 0001, 1706019860.609901, 17, 0.1176798, -0.588399, 9.80665, 0.0
5, 37, 0001, 1706019860.620998, 17, 0.1176798, -0.588399, 9.80665, 0.0
6, 51, 0001, 1706019860.626985, 17, 0.1176798, -0.588399, 9.80665, 0.0
2, 64, 0001, 1706019860.640042, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 34, 0001, 1706019860.71626, 17, 0.1176798, -0.588399, 9.80665, 0.0
5, 46, 0001, 1706019860.729994, 17, 0.1176798, -0.588399, 9.80665, 0.0
3, 29, 0001, 1706019860.624935, 17, 0.1176798, -0.588399, 9.80665, 0.0
2, 71, 0001, 1706019860.725487, 15, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 55, 0001, 1706019860.730496, 17, 0.1176798, -0.588399, 9.80665, 0.0
4, 63, 0001, 1706019860.800632, 16, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 41, 0001, 1706019860.824445, 17, 0.1176798, -0.588399, 9.80665, 0.0
3, 47, 0001, 1706019860.731677, 17, 0.1176798, -0.588399, 9.80665, 0.0
5, 37, 0001, 1706019860.838192, 17, 0.1176798, -0.588399, 9.80665, 0.0
6, 52, 0001, 1706019860.837693, 17, 0.1176798, -0.588399, 9.80665, 0.0
5, 33, 0001, 1706019860.934713, 17, 0.1176798, -0.588399, 9.80665, 0.0
3, 48, 0001, 1706019860.833407, 17, 0.1176798, -0.588399, 9.80665, 0.0
