anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
2, 70, 0001, 1706020366.782664, 139, 0.1569064, -0.588399, 9.7281968, 0.0
6, 56, 0001, 1706020366.825347, 141, 0.196133, -0.5099458, 9.6889702, 0.0
5, 50, 0001, 1706020366.948193, 140, 0.196133, -0.588399, 9.7674234, 0.0
3, 41, 0001, 1706020366.943926, 140, 0.196133, -0.588399, 9.7674234, 0.0
4, 68, 0001, 1706020367.006659, 139, 0.1569064, -0.588399, 9.7281968, 0.0
6, 73, 0001, 1706020366.926422, 141, 0.196133, -0.5099458, 9.6889702, 0.0
5, 59, 0001, 1706020367.052814, 140, 0.196133, -0.588399, 9.7674234, 0.0
3, 42, 0001, 1706020367.051199, 140, 0.196133, -0.588399, 9.7674234, 0.0
2, 59, 0001, 1706020367.042617, 139, 0.1569064, -0.588399, 9.7281968, 0.0
6, 69, 0001, 1706020367.030686, 141, 0.196133, -0.5099458, 9.6889702, 0.0
4, 73, 0001, 1706020367.12851, 139, 0.1569064, -0.588399, 9.7281968, 0.0
1, 45, 0001, 1706020367.129226, 141, 0.196133, -0.5099458, 9.6889702, 0.0
5, 32, 0001, 1706020367.15886, 141, 0.196133, -0.5099458, 9.6889702, 0.0
5, 39, 0001, 1706020367.258319, 141, 0.196133, -0.5099458, 9.6889702, 0.0
3, 48, 0001, 1706020367.252227, 141, 0.196133, -0.5099458, 9.6889702, 0.0
2, 44, 0001, 1706020367.187452, 139, 0.1569064, -0.588399, 9.7281968, 0.0
1, 39, 0001, 1706020367.346959, 141, 0.196133, -0.5099458, 9.6889702, 0.0
5, 49, 0001, 1706020367.359407, 141, 0.196133, -0.5099458, 9.6889702, 0.0
1, 45, 0001, 1706020367.443843, 142, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 54, 0001, 1706020367.466577, 141, 0.196133, -0.5099458, 9.6889702, 0.0
3, 48, 0001, 1706020367.462268, 141, 0.196133, -0.5099458, 9.6889702, 0.0
2, 69, 0001, 1706020367.462913, 140, 0.196133, -0.588399, 9.7674234, 0.0
4, 68, 0001, 1706020367.510654, 140, 0.196133, -0.588399, 9.7674234, 0.0
3, 42, 0001, 1706020367.5593, 141, 0.196133, -0.5099458, 9.6889702, 0.0
6, 71, 0001, 1706020367.550109, 142, 0.1176798, -0.5491724, 9.7674234, 0.0
2, 44, 0001, 1706020367.61856, 140, 0.196133, -0.588399, 9.7674234, 0.0
1, 43, 0001, 1706020367.653229, 142, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 34, 0001, 1706020367.665256, 142, 0.1176798, -0.5491724, 9.7674234, 0.0
